time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,serials,hour
2025-01-01 19:25:37+00:00,aa73c3,27.96546548099841,-84.57410026999081,245.51486200359543,21.511588949010363,0.32512,SWA1608,False,False,False,,11887.2,12352.02,1735759536.249,1735759536.535,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:25:38+00:00,aa73c3,27.96732757051112,-84.57329245174633,245.51486200359543,21.511588949010363,0.32512,SWA1608,False,False,False,,11887.2,12352.02,1735759537.164,1735759537.593,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:25:39+00:00,aa73c3,27.96732757051112,-84.57329245174633,245.7039693156609,21.62319612790464,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759537.164,1735759538.497,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:25:40+00:00,aa73c3,27.96732757051112,-84.57329245174633,245.7039693156609,21.62319612790464,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759537.164,1735759539.241,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:25:41+00:00,aa73c3,27.97412419723252,-84.5702765969669,245.7039693156609,21.62319612790464,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759540.32,1735759540.32,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:25:42+00:00,aa73c3,27.97412419723252,-84.5702765969669,245.7039693156609,21.62319612790464,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759540.32,1735759541.557,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:25:43+00:00,aa73c3,27.97412419723252,-84.5702765969669,245.7039693156609,21.62319612790464,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759540.32,1735759541.557,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:25:44+00:00,aa73c3,27.97412419723252,-84.5702765969669,245.7039693156609,21.62319612790464,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759540.32,1735759541.557,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:25:45+00:00,aa73c3,27.97412419723252,-84.5702765969669,245.7039693156609,21.62319612790464,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759540.32,1735759541.557,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:25:46+00:00,aa73c3,27.97412419723252,-84.5702765969669,245.7039693156609,21.62319612790464,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759540.32,1735759541.557,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:25:47+00:00,aa73c3,27.97412419723252,-84.5702765969669,245.7039693156609,21.62319612790464,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759540.32,1735759546.192,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:25:48+00:00,aa73c3,27.97412419723252,-84.5702765969669,245.7039693156609,21.62319612790464,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759540.32,1735759546.192,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:25:49+00:00,aa73c3,27.97412419723252,-84.5702765969669,245.7039693156609,21.62319612790464,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759540.32,1735759546.192,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:25:50+00:00,aa73c3,27.97412419723252,-84.5702765969669,245.7039693156609,21.62319612790464,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759540.32,1735759546.192,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:25:51+00:00,aa73c3,27.97412419723252,-84.5702765969669,245.7039693156609,21.62319612790464,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759540.32,1735759546.192,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:25:52+00:00,aa73c3,27.995956420898438,-84.5604999248798,245.7039693156609,21.62319612790464,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759551.02,1735759551.02,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:25:53+00:00,aa73c3,27.995956420898438,-84.5604999248798,245.7039693156609,21.62319612790464,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759551.02,1735759551.02,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:25:54+00:00,aa73c3,27.995956420898438,-84.5604999248798,245.7039693156609,21.62319612790464,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759551.02,1735759551.02,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:25:55+00:00,aa73c3,28.004196166992188,-84.55680260291467,245.7039693156609,21.62319612790464,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759554.96,1735759554.96,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:25:56+00:00,aa73c3,28.004196166992188,-84.55680260291467,245.7039693156609,21.62319612790464,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759554.96,1735759554.96,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:25:57+00:00,aa73c3,28.004196166992188,-84.55680260291467,245.7039693156609,21.62319612790464,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759554.96,1735759554.96,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:25:58+00:00,aa73c3,28.004196166992188,-84.55680260291467,245.7039693156609,21.62319612790464,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759554.96,1735759554.96,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:25:59+00:00,aa73c3,28.004196166992188,-84.55680260291467,245.7039693156609,21.62319612790464,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759554.96,1735759554.96,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:00+00:00,aa73c3,28.014358520507812,-84.55231299767128,245.7039693156609,21.62319612790464,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759559.956,1735759559.956,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:01+00:00,aa73c3,28.014358520507812,-84.55231299767128,245.7039693156609,21.62319612790464,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759559.956,1735759559.956,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:02+00:00,aa73c3,28.014358520507812,-84.55231299767128,246.18228353147822,21.579075408251303,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759559.956,1735759561.812,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:03+00:00,aa73c3,28.014358520507812,-84.55231299767128,246.18228353147822,21.579075408251303,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759559.956,1735759561.812,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:04+00:00,aa73c3,28.014358520507812,-84.55231299767128,246.18228353147822,21.579075408251303,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759559.956,1735759561.812,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:05+00:00,aa73c3,28.014358520507812,-84.55231299767128,246.18228353147822,21.579075408251303,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759559.956,1735759561.812,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:06+00:00,aa73c3,28.014358520507812,-84.55231299767128,246.18228353147822,21.579075408251303,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759559.956,1735759561.812,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:07+00:00,aa73c3,28.014358520507812,-84.55231299767128,246.18228353147822,21.579075408251303,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759559.956,1735759561.812,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:08+00:00,aa73c3,28.014358520507812,-84.55231299767128,246.18228353147822,21.579075408251303,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759559.956,1735759561.812,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:09+00:00,aa73c3,28.014358520507812,-84.55231299767128,246.18228353147822,21.579075408251303,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759559.956,1735759561.812,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:10+00:00,aa73c3,28.014358520507812,-84.55231299767128,246.18228353147822,21.579075408251303,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759559.956,1735759561.812,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:11+00:00,aa73c3,28.014358520507812,-84.55231299767128,246.18228353147822,21.579075408251303,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759559.956,1735759561.812,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:12+00:00,aa73c3,28.014358520507812,-84.55231299767128,246.18228353147822,21.579075408251303,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759559.956,1735759561.812,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:13+00:00,aa73c3,28.014358520507812,-84.55231299767128,246.18228353147822,21.579075408251303,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759559.956,1735759561.812,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:14+00:00,aa73c3,28.014358520507812,-84.55231299767128,246.85004475474238,21.646196841033618,0.32512,SWA1608,False,False,False,,11887.2,12352.02,1735759559.956,1735759573.101,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:15+00:00,aa73c3,28.014358520507812,-84.55231299767128,246.85004475474238,21.646196841033618,0.32512,SWA1608,False,False,False,,11887.2,12352.02,1735759559.956,1735759573.101,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:16+00:00,aa73c3,28.014358520507812,-84.55231299767128,246.85004475474238,21.646196841033618,0.32512,SWA1608,False,False,False,,11887.2,12352.02,1735759559.956,1735759573.101,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:17+00:00,aa73c3,28.014358520507812,-84.55231299767128,246.85004475474238,21.646196841033618,0.32512,SWA1608,False,False,False,,11887.2,12352.02,1735759559.956,1735759573.101,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:18+00:00,aa73c3,28.014358520507812,-84.55231299767128,246.85004475474238,21.646196841033618,0.32512,SWA1608,False,False,False,,11887.2,12352.02,1735759559.956,1735759573.101,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:19+00:00,aa73c3,28.014358520507812,-84.55231299767128,246.85004475474238,21.646196841033618,0.32512,SWA1608,False,False,False,,11887.2,12352.02,1735759559.956,1735759573.101,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:20+00:00,aa73c3,28.014358520507812,-84.55231299767128,246.85004475474238,21.646196841033618,0.32512,SWA1608,False,False,False,,11887.2,12352.02,1735759559.956,1735759573.101,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:21+00:00,aa73c3,28.014358520507812,-84.55231299767128,246.85004475474238,21.646196841033618,0.32512,SWA1608,False,False,False,,11887.2,12352.02,1735759559.956,1735759573.101,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:22+00:00,aa73c3,28.014358520507812,-84.55231299767128,246.85004475474238,21.646196841033618,0.32512,SWA1608,False,False,False,,11887.2,12352.02,1735759559.956,1735759573.101,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:23+00:00,aa73c3,28.014358520507812,-84.55231299767128,246.85004475474238,21.646196841033618,0.32512,SWA1608,False,False,False,,11887.2,12352.02,1735759559.956,1735759573.101,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:24+00:00,aa73c3,28.062332153320312,-84.53092134915866,246.85004475474238,21.646196841033618,0.32512,SWA1608,False,False,False,,11887.2,12352.02,1735759583.177,1735759583.177,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:25+00:00,aa73c3,28.062332153320312,-84.53092134915866,247.80666556070176,21.558445031116623,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759583.177,1735759584.741,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:26+00:00,aa73c3,28.066530389300848,-84.52902401194854,247.80666556070176,21.558445031116623,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759585.12,1735759585.12,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:27+00:00,aa73c3,28.066530389300848,-84.52902401194854,247.80666556070176,21.558445031116623,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759585.12,1735759585.12,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:28+00:00,aa73c3,28.071395874023438,-84.52685429499701,247.80666556070176,21.558445031116623,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759587.715,1735759587.715,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:29+00:00,aa73c3,28.074508666992188,-84.52548100398138,247.99615960666964,21.668984962103924,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759588.916,1735759588.916,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:30+00:00,aa73c3,28.074508666992188,-84.52548100398138,247.99615960666964,21.668984962103924,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759588.916,1735759589.614,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:31+00:00,aa73c3,28.074508666992188,-84.52548100398138,248.4743217879702,21.625183115454366,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759588.916,1735759590.579,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:32+00:00,aa73c3,28.079910278320312,-84.52305133526141,248.4743217879702,21.625183115454366,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759591.628,1735759591.628,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:33+00:00,aa73c3,28.081985732256356,-84.52213062959561,248.4743217879702,21.625183115454366,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759592.612,1735759592.612,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:34+00:00,aa73c3,28.081985732256356,-84.52213062959561,248.4743217879702,21.625183115454366,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759592.612,1735759593.523,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:35+00:00,aa73c3,28.081985732256356,-84.52213062959561,248.4743217879702,21.625183115454366,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759592.612,1735759593.523,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:36+00:00,aa73c3,28.081985732256356,-84.52213062959561,248.4743217879702,21.625183115454366,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759592.612,1735759595.489,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:37+00:00,aa73c3,28.081985732256356,-84.52213062959561,248.4743217879702,21.625183115454366,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759592.612,1735759595.489,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:38+00:00,aa73c3,28.091583251953125,-84.517822265625,248.95262862959495,21.58154955430479,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759597.257,1735759597.678,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:39+00:00,aa73c3,28.091583251953125,-84.517822265625,248.95262862959495,21.58154955430479,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759597.257,1735759598.873,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:40+00:00,aa73c3,28.091583251953125,-84.517822265625,248.95262862959495,21.58154955430479,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759597.257,1735759599.898,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:41+00:00,aa73c3,28.098678588867188,-84.51465313251202,249.43107929934587,21.538083361012976,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759600.626,1735759600.922,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:42+00:00,aa73c3,28.0997314453125,-84.5142305814303,249.6204004264037,21.64791943768812,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759601.082,1735759601.586,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:43+00:00,aa73c3,28.102701478085272,-84.51286764705884,249.6204004264037,21.64791943768812,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759602.591,1735759602.591,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:44+00:00,aa73c3,28.104812622070312,-84.51190655048077,249.6204004264037,21.64791943768812,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759603.527,1735759603.527,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:45+00:00,aa73c3,28.10577392578125,-84.51148399939905,249.6204004264037,21.64791943768812,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759604.121,1735759604.121,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:46+00:00,aa73c3,28.10577392578125,-84.51148399939905,249.6204004264037,21.64791943768812,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759604.121,1735759605.659,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:47+00:00,aa73c3,28.11024294061176,-84.50952866498164,250.09863180982805,21.604442341867706,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759606.082,1735759606.082,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:48+00:00,aa73c3,28.11024294061176,-84.50952866498164,250.09863180982805,21.604442341867706,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759606.082,1735759607.934,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:49+00:00,aa73c3,28.11024294061176,-84.50952866498164,250.09863180982805,21.604442341867706,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759606.082,1735759608.792,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:50+00:00,aa73c3,28.11024294061176,-84.50952866498164,250.09863180982805,21.604442341867706,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759606.082,1735759608.792,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:51+00:00,aa73c3,28.118901656845868,-84.50565113740811,250.09863180982805,21.604442341867706,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759610.316,1735759610.316,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:52+00:00,aa73c3,28.121275820974574,-84.50457404641543,250.09863180982805,21.604442341867706,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759611.403,1735759611.856,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:53+00:00,aa73c3,28.123443603515625,-84.50361398550177,250.57700665167985,21.56113122483765,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759612.446,1735759612.864,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:54+00:00,aa73c3,28.125651731329448,-84.50258142807905,250.57700665167985,21.56113122483765,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759613.715,1735759613.825,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:55+00:00,aa73c3,28.125651731329448,-84.50258142807905,250.76651801302307,21.670447932676407,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759613.715,1735759614.944,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:56+00:00,aa73c3,28.128890991210938,-84.50118431678186,250.76651801302307,21.670447932676407,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759615.113,1735759615.882,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:57+00:00,aa73c3,28.131912231445312,-84.49981102576623,250.76651801302307,21.670447932676407,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759616.459,1735759616.459,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:58+00:00,aa73c3,28.134017944335938,-84.49886028583234,250.76651801302307,21.670447932676407,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759617.455,1735759617.912,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:26:59+00:00,aa73c3,28.136917372881356,-84.49757295496323,250.76651801302307,21.670447932676407,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759618.932,1735759618.932,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:00+00:00,aa73c3,28.138127731064618,-84.49703440946689,250.76651801302307,21.670447932676407,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759619.357,1735759619.357,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:01+00:00,aa73c3,28.138127731064618,-84.49703440946689,251.244674552521,21.627126283916795,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759619.357,1735759620.525,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:02+00:00,aa73c3,28.14338813393803,-84.49466480928311,251.244674552521,21.627126283916795,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759621.913,1735759621.913,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:03+00:00,aa73c3,28.144363403320312,-84.49421222393329,251.244674552521,21.627126283916795,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759622.379,1735759622.379,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:04+00:00,aa73c3,28.144363403320312,-84.49421222393329,251.244674552521,21.627126283916795,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759622.379,1735759623.132,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:05+00:00,aa73c3,28.144363403320312,-84.49421222393329,251.244674552521,21.627126283916795,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759622.379,1735759623.132,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:06+00:00,aa73c3,28.151229858398438,-84.49114872859076,251.244674552521,21.627126283916795,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759625.729,1735759625.729,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:07+00:00,aa73c3,28.153396865068856,-84.49019488166363,251.72297418171192,21.583969241769587,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759626.686,1735759626.686,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:08+00:00,aa73c3,28.155677924721928,-84.48917164522061,251.72297418171192,21.583969241769587,0.0,SWA1608,False,False,False,,11887.2,12352.02,1735759627.798,1735759627.798,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:09+00:00,aa73c3,28.15791243213718,-84.4882022633272,251.72297418171192,21.583969241769587,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759628.902,1735759628.902,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:10+00:00,aa73c3,28.159927368164062,-84.48729294996997,251.72297418171192,21.583969241769587,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759629.786,1735759629.786,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:11+00:00,aa73c3,28.162033081054688,-84.48634221003607,251.72297418171192,21.583969241769587,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759630.849,1735759630.849,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:12+00:00,aa73c3,28.163265939486227,-84.48577880859375,251.72297418171192,21.583969241769587,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759631.417,1735759631.93,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:13+00:00,aa73c3,28.163265939486227,-84.48577880859375,251.72297418171192,21.583969241769587,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759631.417,1735759631.93,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:14+00:00,aa73c3,28.168340133408368,-84.48351691750918,251.72297418171192,21.583969241769587,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759633.904,1735759633.904,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:15+00:00,aa73c3,28.170318603515625,-84.48264488807092,252.2014160864877,21.54097591853844,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759634.779,1735759634.779,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:16+00:00,aa73c3,28.172622939287606,-84.48163200827207,252.2014160864877,21.54097591853844,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759635.875,1735759635.875,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:17+00:00,aa73c3,28.174997103416313,-84.48055491727939,252.2014160864877,21.54097591853844,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759636.93,1735759636.93,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:18+00:00,aa73c3,28.174997103416313,-84.48055491727939,252.2014160864877,21.54097591853844,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759636.93,1735759637.117,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:19+00:00,aa73c3,28.174997103416313,-84.48055491727939,252.2014160864877,21.54097591853844,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759636.93,1735759638.055,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:20+00:00,aa73c3,28.17965232719809,-84.47850844439341,252.2014160864877,21.54097591853844,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759639.088,1735759639.941,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:21+00:00,aa73c3,28.1817626953125,-84.47757427509015,252.2014160864877,21.54097591853844,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759640.087,1735759640.087,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:22+00:00,aa73c3,28.1817626953125,-84.47757427509015,252.2014160864877,21.54097591853844,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759640.087,1735759640.087,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:23+00:00,aa73c3,28.187255859375,-84.47509178748498,252.2014160864877,21.54097591853844,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759642.756,1735759642.756,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:24+00:00,aa73c3,28.18854380462129,-84.47452320772061,252.2014160864877,21.54097591853844,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759643.318,1735759643.778,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:25+00:00,aa73c3,28.190872192382812,-84.47350722092847,252.67999945866487,21.498145432511816,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759644.492,1735759644.842,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:26+00:00,aa73c3,28.190872192382812,-84.47350722092847,252.67999945866487,21.498145432511816,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759644.492,1735759645.933,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:27+00:00,aa73c3,28.190872192382812,-84.47350722092847,252.67999945866487,21.498145432511816,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759644.492,1735759646.899,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:28+00:00,aa73c3,28.190872192382812,-84.47350722092847,252.67999945866487,21.498145432511816,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759644.492,1735759646.899,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:29+00:00,aa73c3,28.1992973715572,-84.46973015280332,252.67999945866487,21.498145432511816,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759648.525,1735759648.525,[-1408232133],2025-01-01 19:00:00+00:00
2025-01-01 19:27:30+00:00,aa73c3,28.201263427734375,-84.46885915902942,252.86898134320262,21.60660025759262,0.0,SWA1608,False,False,False,,11887.2,12344.400000000001,1735759649.375,1735759649.936,[-1408232133],2025-01-01 19:00:00+00:00
